"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"27778",32375,8,25,2001,1,"PP","M",23,17
"27779",32376,8,25,2001,1,"DO","M",37,57
"27780",32378,8,25,2001,2,"PP","M",23,19
"27781",32379,8,25,2001,2,"PP","F",22,17
"27782",32380,8,25,2001,2,"DM","F",36,49
"27783",32382,8,25,2001,2,"PB","F",26,32
"27784",32383,8,25,2001,2,"OT","M",20,25
"27785",32384,8,25,2001,2,"OT","M",21,23
"27786",32385,8,25,2001,2,"OT","F",21,31
"27787",32386,8,25,2001,2,"DM","M",36,46
"27788",32387,8,25,2001,2,"PP","M",22,18
"27789",32389,8,25,2001,2,"OT","M",21,26
"27790",32390,8,25,2001,2,"OT","F",21,23
"27791",32391,8,25,2001,2,"NL","F",33,193
"27792",32392,8,25,2001,12,"OT","M",20,25
"27793",32393,8,25,2001,12,"PP","F",23,19
"27794",32394,8,25,2001,12,"DM","F",35,50
"27795",32395,8,25,2001,12,"PP","M",23,25
"27796",32396,8,25,2001,12,"DO","M",36,58
"27797",32397,8,25,2001,12,"PP","F",23,19
"27798",32398,8,25,2001,12,"PP","F",23,41
"27799",32399,8,25,2001,12,"DM","M",36,47
"27800",32400,8,25,2001,12,"OT","M",21,20
"27801",32401,8,25,2001,12,"DO","M",37,57
"27802",32402,8,25,2001,12,"PP","F",22,16
"27803",32403,8,25,2001,12,"PP","M",21,17
"27804",32404,8,25,2001,24,"NL","M",33,195
"27805",32405,8,25,2001,24,"NL","M",34,171
"27806",32408,8,25,2001,19,"PB","F",26,31
"27807",32409,8,25,2001,19,"PP","M",23,20
"27808",32410,8,25,2001,19,"PP","M",23,19
"27809",32411,8,25,2001,19,"PB","F",26,28
"27810",32412,8,25,2001,19,"PP","F",23,17
"27811",32413,8,25,2001,19,"PF","F",15,9
"27812",32414,8,25,2001,19,"PB","F",26,30
"27813",32415,8,25,2001,18,"PB","F",26,26
"27814",32416,8,25,2001,18,"PB","F",25,30
"27815",32417,8,25,2001,18,"PB","M",28,44
"27816",32418,8,25,2001,18,"PB","F",26,30
"27817",32419,8,25,2001,18,"PF","F",16,11
"27818",32420,8,25,2001,17,"PP","M",21,16
"27819",32421,8,25,2001,17,"PB","M",26,34
"27820",32422,8,25,2001,17,"DM","M",36,41
"27821",32423,8,25,2001,17,"PP","F",22,20
"27822",32424,8,25,2001,17,"DM","F",36,50
"27823",32425,8,25,2001,17,"PF","F",15,16
"27824",32426,8,25,2001,17,"PP","M",22,15
"27825",32427,8,25,2001,17,"DM","M",36,49
"27826",32428,8,25,2001,17,"PB","M",27,35
"27827",32430,8,25,2001,17,"PB","F",21,26
"27828",32431,8,25,2001,17,"DM","M",36,44
"27829",32432,8,25,2001,17,"PB","M",29,42
"27830",32433,8,25,2001,22,"DM","M",37,43
"27831",32434,8,25,2001,22,"PB","F",26,30
"27832",32435,8,25,2001,22,"PB","F",27,31
"27833",32436,8,25,2001,22,"PB","M",27,44
"27834",32437,8,25,2001,22,"PP","M",23,18
"27835",32438,8,25,2001,22,"PB","F",27,27
"27836",32439,8,25,2001,22,"PP","M",25,20
"27837",32440,8,25,2001,22,"PB","M",26,28
"27838",32441,8,25,2001,22,"OT","F",21,21
"27839",32442,8,25,2001,22,"PB","F",26,31
"27840",32443,8,25,2001,23,"PE","F",24,24
"27841",32444,8,25,2001,23,"PE","M",20,22
"27842",32445,8,25,2001,21,"PB","F",26,28
"27843",32446,8,25,2001,21,"PB","F",27,31
"27844",32447,8,25,2001,21,"PB","F",27,30
"27845",32448,8,25,2001,21,"PB","M",27,36
"27846",32449,8,25,2001,21,"PB","F",27,39
"27847",32450,8,25,2001,21,"PB","F",26,33
"27848",32451,8,25,2001,21,"PB","F",26,23
"27849",32452,8,25,2001,21,"PB","F",27,32
"27850",32453,8,25,2001,21,"PB","F",26,37
"27851",32455,8,25,2001,21,"PB","F",26,36
"27852",32456,8,25,2001,21,"PB","F",27,31
"27853",32457,8,25,2001,21,"PB","M",27,37
"27854",32459,8,25,2001,20,"PB","F",26,29
"27855",32460,8,25,2001,20,"PB","F",26,33
"27856",32461,8,25,2001,20,"OT","F",21,20
"27857",32462,8,25,2001,20,"PP","F",23,20
"27858",32463,8,25,2001,20,"PP","F",22,17
"27859",32464,8,25,2001,20,"PB","M",28,38
"27860",32465,8,25,2001,20,"PB","M",27,33
"27861",32466,8,25,2001,20,"PB","M",28,36
"27862",32467,8,25,2001,20,"PB","F",26,35
"27863",32468,8,25,2001,20,"PP","F",22,21
"27864",32469,8,25,2001,20,"PP","F",22,18
"27865",32471,8,25,2001,20,"PP","M",22,18
"27866",32472,8,25,2001,20,"PB","F",27,27
"27867",32474,8,25,2001,7,"PP","F",23,19
"27868",32475,8,25,2001,7,"PP","M",23,16
"27869",32476,8,25,2001,7,"PP","F",22,22
"27870",32477,8,25,2001,7,"PB","M",28,32
"27871",32479,8,26,2001,3,"PP","F",22,15
"27872",32480,8,26,2001,3,"PP","F",22,15
"27873",32482,8,26,2001,3,"PB","M",26,40
"27874",32484,8,26,2001,3,"PB","M",27,33
"27875",32485,8,26,2001,3,"PB","M",26,34
"27876",32486,8,26,2001,3,"OT","M",20,24
"27877",32487,8,26,2001,3,"PB","M",28,42
"27878",32488,8,26,2001,3,"PB","F",25,28
"27879",32489,8,26,2001,3,"PB","M",27,42
"27880",32490,8,26,2001,4,"DM","F",38,51
"27881",32491,8,26,2001,4,"PB","M",27,37
"27882",32492,8,26,2001,4,"PP","M",23,21
"27883",32493,8,26,2001,4,"PB","M",28,40
"27884",32494,8,26,2001,4,"DM","F",36,48
"27885",32495,8,26,2001,4,"PB","M",24,20
"27886",32496,8,26,2001,4,"PP","F",22,18
"27887",32497,8,26,2001,4,"PF","F",16,8
"27888",32498,8,26,2001,4,"PP","M",22,16
"27889",32499,8,26,2001,6,"PB","F",26,28
"27890",32500,8,26,2001,6,"PB","F",26,28
"27891",32501,8,26,2001,6,"PB","F",26,27
"27892",32502,8,26,2001,6,"PP","F",22,17
"27893",32503,8,26,2001,6,"PB","F",26,30
"27894",32504,8,26,2001,6,"PB","M",26,24
"27895",32505,8,26,2001,6,"PB","F",26,37
"27896",32506,8,26,2001,6,"PP","F",22,17
"27897",32507,8,26,2001,6,"OT","M",20,20
"27898",32508,8,26,2001,6,"PB","F",26,24
"27899",32509,8,26,2001,6,"PB","M",27,31
"27900",32510,8,26,2001,6,"PB","F",26,29
"27901",32511,8,26,2001,6,"PP","F",22,20
"27902",32512,8,26,2001,6,"PP","F",22,16
"27903",32513,8,26,2001,6,"OT","M",20,21
"27904",32514,8,26,2001,6,"PP","F",22,15
"27905",32515,8,26,2001,6,"PB","M",26,23
"27906",32516,8,26,2001,6,"PB","M",27,28
"27907",32517,8,26,2001,11,"PB","F",26,21
"27908",32518,8,26,2001,11,"PB","M",27,31
"27909",32519,8,26,2001,11,"PP","F",22,16
"27910",32520,8,26,2001,11,"DM","M",37,49
"27911",32521,8,26,2001,11,"DM","M",35,28
"27912",32522,8,26,2001,11,"PB","M",25,18
"27913",32523,8,26,2001,11,"PP","F",22,18
"27914",32524,8,26,2001,11,"DM","F",37,44
"27915",32525,8,26,2001,11,"DM","M",35,46
"27916",32526,8,26,2001,11,"OT","F",21,24
"27917",32527,8,26,2001,11,"OT","M",20,27
"27918",32528,8,26,2001,11,"PB","F",28,30
"27919",32529,8,26,2001,11,"PE","M",19,18
"27920",32530,8,26,2001,11,"OT","M",20,20
"27921",32531,8,26,2001,11,"DM","M",36,50
"27922",32532,8,26,2001,9,"DM","M",36,45
"27923",32533,8,26,2001,9,"DM","F",36,49
"27924",32534,8,26,2001,9,"DM","F",35,41
"27925",32535,8,26,2001,9,"DM","F",35,44
"27926",32536,8,26,2001,9,"PP","F",22,17
"27927",32537,8,26,2001,9,"PP","F",23,15
"27928",32538,8,26,2001,9,"DM","M",35,24
"27929",32539,8,26,2001,9,"OT","M",21,25
"27930",32540,8,26,2001,8,"PP","M",21,13
"27931",32541,8,26,2001,8,"OT","F",20,30
"27932",32542,8,26,2001,8,"PB","F",27,32
"27933",32543,8,26,2001,8,"PP","F",22,21
"27934",32544,8,26,2001,8,"DO","M",35,59
"27935",32545,8,26,2001,8,"OT","M",21,19
"27936",32546,8,26,2001,8,"PB","F",26,25
"27937",32547,8,26,2001,8,"OT","M",21,22
"27938",32548,8,26,2001,8,"PP","F",22,18
"27939",32549,8,26,2001,8,"PP","M",22,19
"27940",32550,8,26,2001,8,"PB","F",27,30
"27941",32551,8,26,2001,8,"PP","M",21,15
"27942",32552,8,26,2001,8,"PP","M",21,16
"27943",32553,8,26,2001,8,"PB","M",28,34
"27944",32554,8,26,2001,8,"PP","M",21,13
"27945",32555,8,26,2001,8,"DO","F",38,64
"27946",32556,8,26,2001,8,"PP","F",22,16
"27947",32557,8,26,2001,8,"PP","F",23,16
"27948",32558,8,26,2001,8,"PP","M",22,16
"27949",32559,8,26,2001,13,"PP","M",22,18
"27950",32560,8,26,2001,13,"PB","M",26,31
"27951",32561,8,26,2001,13,"PB","F",27,33
"27952",32562,8,26,2001,13,"OT","F",20,17
"27953",32564,8,26,2001,13,"OT","M",21,24
"27954",32565,8,26,2001,13,"PB","F",28,40
"27955",32566,8,26,2001,13,"OT","F",20,21
"27956",32567,8,26,2001,13,"PB","F",25,28
"27957",32568,8,26,2001,14,"DM","F",37,51
"27958",32569,8,26,2001,14,"PB","M",28,29
"27959",32570,8,26,2001,14,"DM","F",37,38
"27960",32571,8,26,2001,14,"DM","M",36,31
"27961",32572,8,26,2001,14,"DM","F",36,45
"27962",32573,8,26,2001,14,"DM","M",37,33
"27963",32575,8,26,2001,14,"DM","M",36,46
"27964",32576,8,26,2001,14,"DM","F",36,44
"27965",32577,8,26,2001,14,"PP","F",21,13
"27966",32578,8,26,2001,14,"DM","F",36,51
"27967",32579,8,26,2001,14,"PP","F",23,15
"27968",32581,8,26,2001,15,"PP","F",21,16
"27969",32582,8,26,2001,15,"PP","F",22,18
"27970",32583,8,26,2001,15,"PB","F",27,34
"27971",32584,8,26,2001,15,"PP","F",23,17
"27972",32585,8,26,2001,15,"PB","M",26,32
"27973",32589,9,22,2001,1,"DM","M",36,42
"27974",32590,9,22,2001,1,"PB","F",25,26
"27975",32591,9,22,2001,1,"PP","M",23,19
"27976",32592,9,22,2001,1,"DO","M",37,58
"27977",32593,9,22,2001,1,"PB","F",26,30
"27978",32594,9,22,2001,1,"PP","M",23,19
"27979",32595,9,22,2001,1,"PB","M",27,43
"27980",32596,9,22,2001,1,"PP","F",22,18
"27981",32597,9,22,2001,1,"NL","M",36,187
"27982",32598,9,22,2001,2,"OT","M",20,24
"27983",32599,9,22,2001,2,"PP","M",22,20
"27984",32600,9,22,2001,2,"PB","M",27,40
"27985",32601,9,22,2001,2,"DM","M",34,24
"27986",32602,9,22,2001,2,"OT","M",20,23
"27987",32603,9,22,2001,2,"PB","F",27,34
"27988",32604,9,22,2001,2,"DM","M",36,47
"27989",32605,9,22,2001,2,"DM","F",36,43
"27990",32606,9,22,2001,2,"PP","M",24,19
"27991",32607,9,22,2001,2,"DM","M",37,50
"27992",32608,9,22,2001,2,"PP","M",22,18
"27993",32609,9,22,2001,2,"PP","M",23,17
"27994",32610,9,22,2001,12,"PP","M",22,21
"27995",32611,9,22,2001,12,"PP","F",22,17
"27996",32612,9,22,2001,12,"PP","M",21,15
"27997",32613,9,22,2001,12,"DO","M",36,58
"27998",32614,9,22,2001,12,"PP","F",22,19
"27999",32615,9,22,2001,12,"DM","F",37,45
"28000",32616,9,22,2001,12,"DM","M",36,49
"28001",32617,9,22,2001,12,"DO","M",38,60
"28002",32618,9,22,2001,12,"PE","F",20,21
"28003",32619,9,22,2001,12,"PP","F",22,18
"28004",32620,9,22,2001,19,"PB","F",26,30
"28005",32621,9,22,2001,19,"PB","F",27,30
"28006",32622,9,22,2001,19,"PB","F",27,27
"28007",32624,9,22,2001,19,"PP","F",21,16
"28008",32625,9,22,2001,19,"PB","M",27,41
"28009",32626,9,22,2001,19,"OT","F",21,21
"28010",32627,9,22,2001,19,"PP","F",22,16
"28011",32628,9,22,2001,19,"PB","M",29,42
"28012",32629,9,22,2001,19,"PP","M",23,20
"28013",32630,9,22,2001,19,"PB","F",26,25
"28014",32631,9,22,2001,18,"PB","M",28,43
"28015",32632,9,22,2001,18,"PB","F",26,29
"28016",32633,9,22,2001,18,"PB","M",26,32
"28017",32634,9,22,2001,18,"PB","F",26,30
"28018",32635,9,22,2001,18,"PB","F",26,25
"28019",32636,9,22,2001,18,"PB","F",26,27
"28020",32637,9,22,2001,18,"PB","F",26,25
"28021",32638,9,22,2001,18,"PB","F",27,31
"28022",32639,9,22,2001,17,"DM","M",36,44
"28023",32641,9,22,2001,17,"PB","F",27,33
"28024",32642,9,22,2001,17,"PP","M",23,18
"28025",32643,9,22,2001,17,"DM","F",35,57
"28026",32644,9,22,2001,17,"DM","M",35,48
"28027",32645,9,22,2001,17,"DM","F",33,26
"28028",32646,9,22,2001,17,"PB","M",27,41
"28029",32647,9,22,2001,17,"DM","M",36,49
"28030",32648,9,22,2001,17,"PB","F",27,29
"28031",32649,9,22,2001,17,"PP","M",22,17
"28032",32650,9,22,2001,17,"PP","F",22,18
"28033",32651,9,22,2001,17,"DM","F",33,21
"28034",32652,9,22,2001,20,"PB","M",27,32
"28035",32653,9,22,2001,20,"PB","F",26,32
"28036",32654,9,22,2001,20,"OT","M",20,20
"28037",32655,9,22,2001,20,"PB","F",26,28
"28038",32656,9,22,2001,20,"PB","M",27,37
"28039",32657,9,22,2001,20,"NL","F",28,191
"28040",32658,9,22,2001,20,"PP","M",22,15
"28041",32659,9,22,2001,20,"PB","F",27,34
"28042",32660,9,22,2001,20,"PB","M",26,29
"28043",32661,9,22,2001,20,"PP","F",22,18
"28044",32662,9,22,2001,23,"PB","M",26,34
"28045",32663,9,22,2001,21,"PB","F",25,31
"28046",32664,9,22,2001,21,"PB","F",26,30
"28047",32665,9,22,2001,21,"PB","F",26,33
"28048",32666,9,22,2001,21,"PB","M",28,38
"28049",32667,9,22,2001,21,"PB","F",26,30
"28050",32668,9,22,2001,21,"PB","F",26,32
"28051",32669,9,22,2001,21,"PB","M",27,33
"28052",32670,9,22,2001,21,"PB","F",27,32
"28053",32672,9,22,2001,21,"PB","F",26,39
"28054",32673,9,22,2001,21,"OT","F",20,22
"28055",32674,9,22,2001,21,"PB","M",27,36
"28056",32675,9,22,2001,21,"PB","M",28,33
"28057",32676,9,22,2001,21,"PB","F",25,30
"28058",32677,9,22,2001,21,"PB","F",26,26
"28059",32678,9,22,2001,22,"PB","M",28,40
"28060",32679,9,22,2001,22,"PP","M",23,17
"28061",32680,9,22,2001,22,"DM","M",36,56
"28062",32681,9,22,2001,22,"PB","M",27,32
"28063",32682,9,22,2001,22,"PB","F",27,26
"28064",32683,9,22,2001,22,"DM","M",37,50
"28065",32684,9,22,2001,22,"PB","F",26,28
"28066",32685,9,22,2001,22,"OT","F",21,19
"28067",32686,9,22,2001,7,"PP","M",23,16
"28068",32687,9,22,2001,7,"PP","M",22,19
"28069",32688,9,22,2001,7,"PP","M",24,16
"28070",32689,9,22,2001,24,"PP","F",21,16
"28071",32690,9,22,2001,24,"PF","M",14,6
"28072",32691,9,22,2001,24,"NL","M",30,197
"28073",32692,9,22,2001,24,"NL","M",29,185
"28074",32693,9,23,2001,3,"OT","M",20,21
"28075",32694,9,23,2001,3,"OT","M",21,24
"28076",32695,9,23,2001,3,"PP","F",23,15
"28077",32696,9,23,2001,3,"PP","F",22,14
"28078",32697,9,23,2001,3,"PB","M",27,35
"28079",32698,9,23,2001,3,"PB","F",26,34
"28080",32699,9,23,2001,3,"PB","M",26,35
"28081",32700,9,23,2001,3,"PB","F",25,28
"28082",32701,9,23,2001,3,"PB","M",27,40
"28083",32702,9,23,2001,3,"PP","F",23,15
"28084",32703,9,23,2001,3,"PB","M",27,49
"28085",32704,9,23,2001,3,"DO","F",36,53
"28086",32705,9,23,2001,3,"PB","M",27,41
"28087",32706,9,23,2001,3,"PB","F",26,27
"28088",32707,9,23,2001,3,"OT","F",21,30
"28089",32709,9,23,2001,4,"PP","M",22,14
"28090",32710,9,23,2001,4,"PP","F",22,12
"28091",32711,9,23,2001,4,"DO","F",37,57
"28092",32712,9,23,2001,4,"PB","M",28,43
"28093",32713,9,23,2001,4,"DM","F",36,47
"28094",32714,9,23,2001,4,"PF","F",16,10
"28095",32715,9,23,2001,4,"DM","F",35,24
"28096",32716,9,23,2001,4,"DM","F",37,52
"28097",32718,9,23,2001,4,"PP","M",23,20
"28098",32719,9,23,2001,4,"PB","F",26,24
"28099",32720,9,23,2001,4,"DM","M",34,23
"28100",32721,9,23,2001,6,"PB","F",26,29
"28101",32722,9,23,2001,6,"PP","F",22,15
"28102",32723,9,23,2001,6,"PB","M",26,32
"28103",32724,9,23,2001,6,"PB","M",26,31
"28104",32725,9,23,2001,6,"PB","F",26,30
"28105",32726,9,23,2001,6,"PB","F",25,28
"28106",32727,9,23,2001,6,"OT","M",20,23
"28107",32728,9,23,2001,6,"PB","F",25,25
"28108",32729,9,23,2001,6,"PB","M",26,31
"28109",32730,9,23,2001,6,"PB","F",26,34
"28110",32731,9,23,2001,6,"PB","F",25,26
"28111",32732,9,23,2001,11,"PB","F",27,32
"28112",32733,9,23,2001,11,"DM","F",35,52
"28113",32734,9,23,2001,11,"OT","F",21,20
"28114",32735,9,23,2001,11,"OT","M",20,22
"28115",32736,9,23,2001,11,"PP","F",22,17
"28116",32738,9,23,2001,11,"PB","M",26,20
"28117",32739,9,23,2001,11,"DM","F",35,51
"28118",32740,9,23,2001,11,"PB","F",27,29
"28119",32741,9,23,2001,11,"PB","M",27,32
"28120",32742,9,23,2001,11,"PB","F",26,26
"28121",32743,9,23,2001,9,"OT","F",20,18
"28122",32744,9,23,2001,9,"DM","F",36,47
"28123",32745,9,23,2001,9,"DM","F",37,51
"28124",32746,9,23,2001,9,"DM","F",35,41
"28125",32747,9,23,2001,9,"PP","M",23,19
"28126",32748,9,23,2001,9,"OT","M",20,23
"28127",32749,9,23,2001,9,"DM","M",35,42
"28128",32750,9,23,2001,9,"PP","F",22,15
"28129",32751,9,23,2001,9,"DM","M",37,47
"28130",32752,9,23,2001,9,"PP","M",22,24
"28131",32754,9,23,2001,8,"PB","M",27,34
"28132",32755,9,23,2001,8,"PP","F",22,15
"28133",32756,9,23,2001,8,"PP","M",22,15
"28134",32757,9,23,2001,8,"PB","F",25,27
"28135",32758,9,23,2001,8,"PB","F",27,31
"28136",32759,9,23,2001,8,"PP","M",23,16
"28137",32760,9,23,2001,8,"PP","M",22,20
"28138",32761,9,23,2001,8,"PP","F",23,15
"28139",32762,9,23,2001,8,"DO","M",37,53
"28140",32763,9,23,2001,8,"PP","M",22,16
"28141",32764,9,23,2001,8,"DO","M",36,60
"28142",32765,9,23,2001,8,"PB","F",26,35
"28143",32766,9,23,2001,13,"PP","M",23,17
"28144",32767,9,23,2001,13,"PB","M",27,33
"28145",32768,9,23,2001,13,"OT","",20,18
"28146",32769,9,23,2001,13,"PB","M",27,32
"28147",32770,9,23,2001,13,"PB","F",25,28
"28148",32771,9,23,2001,13,"PB","M",26,41
"28149",32772,9,23,2001,13,"PP","M",23,17
"28150",32773,9,23,2001,13,"PB","F",27,35
"28151",32774,9,23,2001,13,"PB","M",28,47
"28152",32775,9,23,2001,13,"PP","F",23,14
"28153",32776,9,23,2001,13,"PB","M",27,42
"28154",32777,9,23,2001,14,"DM","M",35,27
"28155",32778,9,23,2001,14,"DM","F",36,45
"28156",32780,9,23,2001,14,"DM","M",38,52
"28157",32781,9,23,2001,14,"PP","M",22,13
"28158",32782,9,23,2001,14,"DM","F",36,39
"28159",32783,9,23,2001,14,"DM","M",34,21
"28160",32784,9,23,2001,14,"DM","F",36,30
"28161",32786,9,23,2001,14,"DM","F",36,43
"28162",32787,9,23,2001,14,"OT","F",20,24
"28163",32788,9,23,2001,14,"DM","M",34,26
"28164",32789,9,23,2001,15,"PP","F",22,13
"28165",32790,9,23,2001,15,"PB","M",25,27
"28166",32791,9,23,2001,15,"PP","M",22,15
"28167",32792,9,23,2001,15,"PB","M",26,33
"28168",32794,9,23,2001,15,"PB","F",26,27
"28169",32796,9,23,2001,15,"PB","F",26,32
"28170",32797,9,23,2001,15,"OT","M",20,24
"28171",32798,9,23,2001,5,"PE","M",20,16
"28172",32799,9,23,2001,5,"PP","M",23,36
"28173",32801,9,23,2001,16,"OT","M",21,21
"28174",32802,9,23,2001,16,"PB","M",27,26
"28175",32803,9,23,2001,16,"PP","M",22,17
"28176",32805,10,13,2001,1,"PP","M",23,18
"28177",32806,10,13,2001,1,"PB","F",26,27
"28178",32807,10,13,2001,1,"PB","F",27,26
"28179",32808,10,13,2001,1,"DO","M",36,58
"28180",32809,10,13,2001,1,"DM","M",37,44
"28181",32810,10,13,2001,1,"PP","M",23,17
"28182",32811,10,13,2001,1,"PB","F",26,29
"28183",32812,10,13,2001,1,"PB","F",28,30
"28184",32813,10,13,2001,1,"PB","F",27,31
"28185",32814,10,13,2001,1,"NL","M",35,188
"28186",32815,10,13,2001,2,"PE","M",20,31
"28187",32816,10,13,2001,2,"SH","F",28,101
"28188",32817,10,13,2001,2,"NL","F",29,72
"28189",32818,10,13,2001,2,"OT","M",20,26
"28190",32819,10,13,2001,2,"PP","M",23,19
"28191",32820,10,13,2001,2,"OT","M",20,21
"28192",32821,10,13,2001,2,"OT","M",20,22
"28193",32823,10,13,2001,2,"OT","M",20,26
"28194",32824,10,13,2001,2,"PP","M",23,19
"28195",32825,10,13,2001,2,"PB","M",27,41
"28196",32826,10,13,2001,2,"PB","F",26,32
"28197",32827,10,13,2001,2,"DM","F",36,47
"28198",32828,10,13,2001,2,"DM","M",36,46
"28199",32829,10,13,2001,2,"OT","M",20,22
"28200",32830,10,13,2001,2,"PP","M",21,16
"28201",32831,10,13,2001,12,"DO","M",36,52
"28202",32832,10,13,2001,12,"DM","M",36,49
"28203",32833,10,13,2001,12,"OT","F",21,26
"28204",32834,10,13,2001,12,"OT","F",22,21
"28205",32835,10,13,2001,12,"DO","M",36,59
"28206",32836,10,13,2001,12,"OT","M",20,27
"28207",32837,10,13,2001,12,"PP","F",22,18
"28208",32838,10,13,2001,12,"DM","F",37,47
"28209",32839,10,13,2001,19,"OT","F",20,22
"28210",32840,10,13,2001,19,"PB","F",26,30
"28211",32841,10,13,2001,19,"PB","F",26,27
"28212",32842,10,13,2001,19,"PP","M",22,17
"28213",32843,10,13,2001,19,"PB","M",27,44
"28214",32844,10,13,2001,19,"OT","F",20,26
"28215",32845,10,13,2001,19,"PP","F",22,16
"28216",32846,10,13,2001,19,"PP","M",23,20
"28217",32847,10,13,2001,18,"PB","F",26,30
"28218",32848,10,13,2001,18,"PP","M",23,17
"28219",32849,10,13,2001,18,"PB","F",26,30
"28220",32850,10,13,2001,18,"PF","F",15,8
"28221",32851,10,13,2001,18,"PB","F",25,26
"28222",32852,10,13,2001,18,"PB","F",25,26
"28223",32853,10,13,2001,18,"PB","F",25,26
"28224",32854,10,13,2001,17,"DM","M",36,43
"28225",32855,10,13,2001,17,"DM","",35,34
"28226",32856,10,13,2001,17,"PB","F",27,31
"28227",32857,10,13,2001,17,"OT","F",20,21
"28228",32858,10,13,2001,17,"PB","M",27,41
"28229",32859,10,13,2001,17,"DM","F",36,45
"28230",32860,10,13,2001,17,"OT","M",20,25
"28231",32862,10,13,2001,17,"DM","F",35,51
"28232",32863,10,13,2001,22,"PB","F",26,26
"28233",32864,10,13,2001,22,"DM","M",36,47
"28234",32865,10,13,2001,22,"PP","M",22,32
"28235",32866,10,13,2001,22,"PB","M",27,41
"28236",32867,10,13,2001,22,"OT","F",20,22
"28237",32868,10,13,2001,22,"PB","F",27,30
"28238",32870,10,13,2001,22,"PB","F",26,30
"28239",32871,10,13,2001,22,"DM","M",37,57
"28240",32872,10,13,2001,22,"PB","F",26,27
"28241",32874,10,13,2001,21,"PB","F",26,30
"28242",32875,10,13,2001,21,"PB","F",25,31
"28243",32876,10,13,2001,21,"PB","F",26,29
"28244",32878,10,13,2001,21,"PB","F",26,26
"28245",32879,10,13,2001,21,"PB","F",26,35
"28246",32880,10,13,2001,21,"PB","M",28,37
"28247",32881,10,13,2001,21,"PB","M",27,32
"28248",32882,10,13,2001,21,"PB","M",27,35
"28249",32883,10,13,2001,21,"PB","F",27,30
"28250",32884,10,13,2001,20,"PB","F",26,29
"28251",32885,10,13,2001,20,"PB","M",26,35
"28252",32886,10,13,2001,20,"PE","F",20,19
"28253",32887,10,13,2001,20,"PB","F",27,35
"28254",32888,10,13,2001,20,"PB","F",27,31
"28255",32889,10,13,2001,20,"PB","F",26,26
"28256",32890,10,13,2001,23,"PE","F",20,20
"28257",32891,10,13,2001,24,"OT","M",20,22
"28258",32892,10,13,2001,24,"NL","M",31,187
"28259",32893,10,14,2001,3,"OT","M",21,23
"28260",32894,10,14,2001,3,"PB","F",27,32
"28261",32895,10,14,2001,3,"PE","F",21,22
"28262",32896,10,14,2001,3,"PF","M",14,7
"28263",32897,10,14,2001,3,"PB","F",25,28
"28264",32898,10,14,2001,3,"OT","M",20,22
"28265",32899,10,14,2001,3,"OT","F",20,22
"28266",32900,10,14,2001,3,"PB","F",27,29
"28267",32901,10,14,2001,3,"OT","M",21,25
"28268",32902,10,14,2001,3,"PP","F",22,15
"28269",32903,10,14,2001,3,"PB","M",27,49
"28270",32905,10,14,2001,3,"PB","M",26,35
"28271",32906,10,14,2001,3,"PB","M",28,42
"28272",32907,10,14,2001,3,"DO","F",35,55
"28273",32908,10,14,2001,3,"PB","F",26,34
"28274",32909,10,14,2001,3,"PB","M",26,37
"28275",32910,10,14,2001,4,"DM","F",37,60
"28276",32911,10,14,2001,4,"PB","F",26,30
"28277",32912,10,14,2001,4,"OT","M",22,25
"28278",32913,10,14,2001,4,"DM","M",37,39
"28279",32914,10,14,2001,4,"DO","M",34,37
"28280",32915,10,14,2001,4,"PF","F",15,7
"28281",32916,10,14,2001,4,"PF","F",15,9
"28282",32917,10,14,2001,4,"DM","M",36,53
"28283",32918,10,14,2001,4,"DM","F",36,48
"28284",32919,10,14,2001,4,"PB","M",28,44
"28285",32920,10,14,2001,4,"DO","F",37,50
"28286",32921,10,14,2001,4,"PF","M",16,7
"28287",32922,10,14,2001,4,"PP","M",23,19
"28288",32923,10,14,2001,4,"PB","F",22,23
"28289",32924,10,14,2001,4,"PB","M",29,48
"28290",32925,10,14,2001,4,"PF","M",16,8
"28291",32926,10,14,2001,4,"PF","F",16,8
"28292",32927,10,14,2001,4,"DM","M",34,37
"28293",32928,10,14,2001,6,"PB","F",25,26
"28294",32929,10,14,2001,6,"PB","M",26,31
"28295",32930,10,14,2001,6,"NL","M",32,178
"28296",32931,10,14,2001,6,"PB","F",25,29
"28297",32932,10,14,2001,6,"PB","F",25,27
"28298",32933,10,14,2001,6,"PB","F",26,29
"28299",32934,10,14,2001,6,"PB","M",26,34
"28300",32935,10,14,2001,6,"PB","F",24,26
"28301",32936,10,14,2001,6,"PB","F",26,30
"28302",32937,10,14,2001,6,"PP","F",23,16
"28303",32938,10,14,2001,6,"PB","M",26,32
"28304",32939,10,14,2001,6,"OT","M",20,22
"28305",32940,10,14,2001,6,"OT","F",20,27
"28306",32941,10,14,2001,6,"PB","F",26,34
"28307",32942,10,14,2001,6,"PB","F",26,29
"28308",32943,10,14,2001,11,"OT","M",21,21
"28309",32944,10,14,2001,11,"OT","F",21,28
"28310",32945,10,14,2001,11,"PB","F",27,30
"28311",32946,10,14,2001,11,"PB","F",27,31
"28312",32947,10,14,2001,11,"PB","M",27,31
"28313",32948,10,14,2001,11,"OT","F",21,24
"28314",32949,10,14,2001,11,"DM","F",34,42
